title,shop_name,source,category_clean,price,price_tier,rating_filled,nb_reviews,composite_score,discount_pct,cluster_kmeans,cluster_dbscan,is_anomaly,pca_x,pca_y
Training Crop Long Sleeve (Dark Heather Grey),born_primitive,shopify,womens tops,22.8,budget,4.7,0,0.846,40.0,1,1,0,-0.3369396296360073,-0.9652612526974951
Training Muscle Tank (Chambray),born_primitive,shopify,mens tops,24.0,budget,4.7,0,0.846,40.0,1,1,0,-0.45562414185651307,-0.9397460099410166
Training Tee (Adrenaline),born_primitive,shopify,mens tops,24.0,budget,4.7,0,0.846,40.0,1,1,0,-0.33277324047940804,-0.9587286482395942
Training Crop Tee 2.0 (Black),born_primitive,shopify,womens tops,21.0,budget,4.7,0,0.846,40.0,1,1,0,-0.46604011474801127,-0.9560775210857688
Deep End Bikini Top (Black Ribbed),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.846,40.0,1,1,0,0.15863036502901154,-1.0346592014339044
Bandeau Bikini Top (Patriotic Plaid),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.846,40.0,1,1,0,-0.33277324047940804,-0.9587286482395942
Triangle Bikini Top (Black),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.846,40.0,1,1,0,-0.08707143772519833,-0.9966939248367492
Eccentric Short (Adrenaline),born_primitive,shopify,womens booty shorts,27.0,budget,4.7,0,0.846,40.0,1,1,0,0.04619543654340496,-0.9993450519905747
Sea Level Crinkle Bikini Top (Raspberry Sorbet),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.846,40.0,1,1,0,0.03577946365190668,-1.015676563135327
Solstice Bikini Bottom (Aquarius),born_primitive,shopify,womens swim bottom,24.0,budget,4.7,0,0.846,40.0,1,1,0,0.03577946365190668,-1.015676563135327
Laguna Bikini Top (Airbrush),born_primitive,shopify,womens swim top,24.0,budget,4.7,0,0.846,40.0,1,1,0,-0.08707143772519833,-0.9966939248367492
High Tide Bikini Bottom (Dream Blue),born_primitive,shopify,womens swim bottom,24.0,budget,4.7,0,0.846,40.0,1,1,0,0.03577946365190668,-1.015676563135327
Warrior Sports Bra (Fig),born_primitive,shopify,sports bras,31.2,budget,4.7,0,0.846,40.0,1,1,0,-0.1849240041627073,-0.9385156597907666
Men's Endurance Short w/ Compression (White),born_primitive,shopify,mens shorts,42.0,budget,4.7,0,0.846,40.0,1,1,0,0.3439771037551061,-0.9556527728639693
BDF Churchill Athleisure Tee (Evergreen),born_primitive,shopify,mens graphic tops,28.8,budget,4.7,0,0.846,40.0,1,1,0,-0.5618094866072207,-0.8946329538108359
Revive Cloud Sweatshirt (Citadel),born_primitive,shopify,womens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,-0.14742650175331357,-0.8797222196696591
Women's Oversized Stretch Denim (Vintage Wash),born_primitive,shopify,womens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,0.09827530100089625,-0.9176874962668142
Day Hike Fleece Pullover (Ivory),born_primitive,shopify,womens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,0.4668280051322108,-0.9746354111625468
Lounge Lux Quarter Zip Pullover (Viola),born_primitive,shopify,womens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,-0.02457560037620874,-0.8987048579682366
Men's Unmatched Hoodie (Adrenaline),born_primitive,shopify,mens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,-0.2702774031304184,-0.8607395813710816
Out of Line Sports Bra (Citadel),born_primitive,shopify,sports bras,31.2,budget,4.7,0,0.846,40.0,1,1,0,-0.06207310278560247,-0.9574982980893441
BP Flag Women's Unmatched Hoodie (White),born_primitive,shopify,womens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,-0.02457560037620874,-0.8987048579682366
Vitality Sports Bra 2.0 (BP Navy Stripe),born_primitive,shopify,sports bras,31.2,budget,4.7,0,0.846,40.0,1,1,0,-0.3077749055398122,-0.9195330214921891
Branded Vitality Sports Bra (Fig),born_primitive,shopify,sports bras,31.2,budget,4.7,0,0.846,40.0,1,1,0,-0.06207310278560247,-0.9574982980893441
No Excuses Men's Unmatched Hoodie (Heather Grey),born_primitive,shopify,mens tops,42.0,budget,4.7,0,0.846,40.0,1,1,0,-0.14742650175331357,-0.8797222196696591
